Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
2018-8-22,Luz,-23.5365,-46.6332,125977,40,48,48,10,8,43,43,43,NORMAL
2018-8-25,Luz,-23.5365,-46.6332,125660,16,27,23,4,41,36,30,29,NORMAL
2019-7-7,Barra Funda,-23.5542,-46.6707,149431,49,58,20,41,19,2,31,12,REABASTECER
2019-7-20,Tatuapé,-23.5402,-46.5765,68565,53,65,9,18,38,19,20,13,REABASTECER
2018-9-6,Luz,-23.5365,-46.6332,124948,73,15,14,16,39,9,25,27,NORMAL
2019-7-18,Barra Funda,-23.5542,-46.6707,150562,29,65,12,10,17,23,27,18,NORMAL
2019-8-2,Barra Funda,-23.5542,-46.6707,148880,78,41,47,15,39,31,14,6,REABASTECER
2018-10-10,Luz,-23.5365,-46.6332,126515,79,55,39,13,25,35,20,8,NORMAL
2019-8-29,Tatuapé,-23.5402,-46.5765,69709,46,34,10,7,3,30,38,38,REABASTECER
2019-8-30,Tatuapé,-23.5402,-46.5765,68818,34,29,6,5,43,28,33,36,NORMAL
2019-8-28,Barra Funda,-23.5542,-46.6707,148378,74,2,10,19,13,43,39,31,NORMAL
2018-10-27,Luz,-23.5365,-46.6332,125874,86,32,65,36,2,29,33,31,REABASTECER
2018-11-1,Luz,-23.5365,-46.6332,127013,48,5,35,20,30,13,15,18,REABASTECER
2019-9-18,Barra Funda,-23.5542,-46.6707,147704,46,25,14,17,17,32,1,29,REABASTECER
2018-11-11,Luz,-23.5365,-46.6332,125649,42,22,34,35,29,25,16,20,NORMAL
2019-10-1,Tatuapé,-23.5402,-46.5765,70945,11,11,46,43,6,35,33,33,REABASTECER
2019-9-29,Barra Funda,-23.5542,-46.6707,148828,39,34,0,33,19,42,8,25,NORMAL
2018-11-29,Luz,-23.5365,-46.6332,124179,25,37,33,8,11,16,32,25,NORMAL
2018-11-30,Luz,-23.5365,-46.6332,125036,15,31,25,4,7,16,29,21,REABASTECER
2019-10-23,Tatuapé,-23.5402,-46.5765,69349,49,6,40,5,34,18,36,39,NORMAL
2018-12-27,Luz,-23.5365,-46.6332,125472,12,49,24,13,19,7,9,35,NORMAL
2019-11-11,Barra Funda,-23.5542,-46.6707,150371,28,48,37,27,18,7,9,30,NORMAL
2019-1-5,Luz,-23.5365,-46.6332,126803,12,65,34,33,31,18,26,38,REABASTECER
2019-1-20,Luz,-23.5365,-46.6332,124058,40,47,65,31,22,14,13,18,NORMAL
2019-12-22,Tatuapé,-23.5402,-46.5765,70910,79,9,27,20,25,10,10,25,REABASTECER
2019-12-24,Tatuapé,-23.5402,-46.5765,67112,61,63,15,11,16,43,43,19,NORMAL
2019-2-25,Luz,-23.5365,-46.6332,123892,55,16,21,8,22,39,17,9,NORMAL
2018-1-7,Tatuapé,-23.5402,-46.5765,70746,26,19,28,34,17,20,20,24,NORMAL
2019-3-1,Luz,-23.5365,-46.6332,124609,76,32,45,38,43,19,33,31,NORMAL
2019-3-2,Luz,-23.5365,-46.6332,125224,63,26,35,37,37,18,28,28,NORMAL
2018-1-18,República,-23.5436,-46.6434,107325,19,21,20,34,19,38,14,21,NORMAL
2018-1-15,Tatuapé,-23.5402,-46.5765,70623,36,39,40,10,23,7,27,31,NORMAL
2018-1-27,República,-23.5436,-46.6434,107636,25,17,26,12,20,5,25,25,NORMAL
2018-1-28,República,-23.5436,-46.6434,107519,18,8,21,8,14,43,21,19,REABASTECER
2019-3-18,Luz,-23.5365,-46.6332,127383,86,65,50,34,13,2,11,5,NORMAL
2019-3-25,Luz,-23.5365,-46.6332,127595,18,18,4,13,24,26,24,15,REABASTECER
2018-2-23,República,-23.5436,-46.6434,109184,33,52,49,6,2,9,43,7,NORMAL
2018-2-19,Tatuapé,-23.5402,-46.5765,68599,39,31,49,43,10,21,14,24,NORMAL
2018-2-30,República,-23.5436,-46.6434,107358,48,65,10,27,14,32,21,26,NORMAL
2018-3-13,Tatuapé,-23.5402,-46.5765,69052,57,21,65,5,13,37,5,7,REABASTECER
2019-5-14,Luz,-23.5365,-46.6332,124568,57,15,11,38,18,7,43,24,NORMAL
2018-3-27,Tatuapé,-23.5402,-46.5765,67931,3,6,39,36,37,38,24,34,NORMAL
2018-4-18,República,-23.5436,-46.6434,110409,6,45,65,19,37,12,7,8,NORMAL
2018-4-22,República,-23.5436,-46.6434,109906,55,15,34,6,25,37,39,38,REABASTECER
2019-6-13,Luz,-23.5365,-46.6332,124618,50,30,22,43,25,27,8,35,NORMAL
2019-6-15,Luz,-23.5365,-46.6332,125424,33,21,5,37,13,25,43,30,REABASTECER
2018-5-4,República,-23.5436,-46.6434,109559,13,65,23,6,23,10,34,22,REABASTECER
2018-5-10,República,-23.5436,-46.6434,107809,47,31,45,21,38,34,18,43,NORMAL
2018-5-8,Tatuapé,-23.5402,-46.5765,67233,58,47,18,28,39,7,29,37,NORMAL
2018-5-17,República,-23.5436,-46.6434,109577,62,55,56,5,10,22,37,12,REABASTECER
2018-5-18,República,-23.5436,-46.6434,109513,49,53,47,43,8,22,31,6,REABASTECER
2019-7-9,Luz,-23.5365,-46.6332,127416,53,9,47,10,43,34,28,9,REABASTECER
2018-5-28,República,-23.5436,-46.6434,107857,35,10,47,1,13,33,34,9,NORMAL
2018-5-14,Tatuapé,-23.5402,-46.5765,68856,4,12,43,6,17,31,7,11,NORMAL
2019-7-22,Luz,-23.5365,-46.6332,124199,15,65,29,4,38,30,20,37,REABASTECER
2018-6-4,República,-23.5436,-46.6434,109021,59,41,15,35,34,18,16,31,NORMAL
2018-5-26,Tatuapé,-23.5402,-46.5765,69571,68,11,21,2,4,38,8,36,REABASTECER
2018-6-23,República,-23.5436,-46.6434,107816,43,48,21,20,43,43,27,43,NORMAL
2018-6-25,República,-23.5436,-46.6434,108320,21,31,8,16,36,39,20,34,NORMAL
2018-6-10,Tatuapé,-23.5402,-46.5765,70953,17,56,48,43,40,31,36,15,NORMAL
2018-7-17,República,-23.5436,-46.6434,108804,57,21,51,40,30,43,43,33,NORMAL
2018-6-18,Tatuapé,-23.5402,-46.5765,70947,17,19,48,20,6,10,9,23,REABASTECER
2018-6-27,Tatuapé,-23.5402,-46.5765,69968,6,34,44,33,9,36,13,30,NORMAL
2018-6-29,Tatuapé,-23.5402,-46.5765,67932,76,17,29,28,43,28,2,24,NORMAL
2018-8-3,República,-23.5436,-46.6434,108457,68,41,65,33,7,33,31,16,NORMAL
2018-7-11,Tatuapé,-23.5402,-46.5765,69609,49,55,10,27,36,39,38,13,NORMAL
2018-7-16,Tatuapé,-23.5402,-46.5765,67072,86,26,45,12,14,23,15,36,NORMAL
2018-7-19,Tatuapé,-23.5402,-46.5765,67986,57,12,25,43,43,12,1,18,REABASTECER
2019-10-17,Luz,-23.5365,-46.6332,127778,44,56,17,18,23,22,38,21,NORMAL
2018-8-6,Tatuapé,-23.5402,-46.5765,68264,66,39,43,31,15,37,32,28,NORMAL
2018-8-11,Tatuapé,-23.5402,-46.5765,69228,10,9,14,11,40,24,9,5,NORMAL
2018-9-11,República,-23.5436,-46.6434,107978,43,44,65,19,34,43,12,10,NORMAL
2018-8-13,Tatuapé,-23.5402,-46.5765,69487,74,63,65,7,33,16,43,40,NORMAL
2018-8-14,Tatuapé,-23.5402,-46.5765,69653,64,61,60,3,28,10,37,36,NORMAL
2019-11-11,Luz,-23.5365,-46.6332,126600,86,3,61,27,8,30,30,18,REABASTECER
2018-9-23,República,-23.5436,-46.6434,108368,19,43,58,20,36,5,12,15,NORMAL
2018-9-2,Tatuapé,-23.5402,-46.5765,67921,65,25,60,32,43,42,43,5,NORMAL
2018-10-8,República,-23.5436,-46.6434,110484,45,14,17,15,15,3,39,43,REABASTECER
2019-12-1,Luz,-23.5365,-46.6332,126619,61,20,53,5,16,10,33,10,NORMAL
2019-12-16,Luz,-23.5365,-46.6332,124158,7,8,9,5,41,10,14,36,REABASTECER
2018-9-29,Tatuapé,-23.5402,-46.5765,70476,78,42,65,34,11,26,14,30,NORMAL
2018-11-1,República,-23.5436,-46.6434,107932,86,8,46,31,11,11,39,37,REABASTECER
2018-10-5,Tatuapé,-23.5402,-46.5765,70211,25,13,16,14,31,10,38,10,NORMAL
2018-11-9,República,-23.5436,-46.6434,110351,17,28,42,3,23,40,5,9,REABASTECER
2018-10-10,Tatuapé,-23.5402,-46.5765,69543,68,51,47,42,12,35,19,37,NORMAL
2018-1-10,Ana Rosa,-23.5813,-46.6383,66543,86,6,65,20,43,26,43,5,NORMAL
2018-10-21,Tatuapé,-23.5402,-46.5765,67723,50,50,41,6,13,15,13,35,NORMAL
2018-11-23,República,-23.5436,-46.6434,109698,44,12,5,7,12,30,28,41,REABASTECER
2018-1-14,Ana Rosa,-23.5813,-46.6383,66536,46,54,34,8,26,9,28,36,NORMAL
2018-11-8,Tatuapé,-23.5402,-46.5765,68031,49,25,44,39,24,7,34,21,NORMAL
2018-1-28,Ana Rosa,-23.5813,-46.6383,63862,86,38,10,43,19,43,14,25,NORMAL
2018-11-9,Tatuapé,-23.5402,-46.5765,69104,39,21,37,37,21,1,30,18,REABASTECER
2018-11-10,Tatuapé,-23.5402,-46.5765,69730,28,19,29,36,17,43,24,12,NORMAL
2018-12-12,República,-23.5436,-46.6434,109306,25,31,65,33,6,5,33,6,REABASTECER
2018-12-24,República,-23.5436,-46.6434,108138,86,19,57,31,43,7,25,37,NORMAL
2018-12-30,República,-23.5436,-46.6434,109692,28,50,20,12,20,32,43,12,NORMAL
2019-1-1,República,-23.5436,-46.6434,107137,18,48,14,11,14,27,41,7,NORMAL
2018-12-2,Tatuapé,-23.5402,-46.5765,68812,63,23,19,15,15,10,15,7,NORMAL
2019-1-4,República,-23.5436,-46.6434,108677,77,37,59,43,2,16,27,37,NORMAL
2018-2-29,Ana Rosa,-23.5813,-46.6383,63760,60,11,56,36,10,42,16,36,NORMAL
2019-1-23,República,-23.5436,-46.6434,110764,65,48,65,21,19,34,3,5,REABASTECER
2019-1-24,República,-23.5436,-46.6434,108958,57,39,59,15,13,30,43,43,NORMAL
2019-1-26,República,-23.5436,-46.6434,107127,35,26,47,10,4,26,36,36,REABASTECER
2018-3-18,Ana Rosa,-23.5813,-46.6383,66297,42,32,48,32,13,6,24,43,REABASTECER
2019-2-5,República,-23.5436,-46.6434,107072,33,42,56,27,4,7,43,1,REABASTECER
2019-2-10,República,-23.5436,-46.6434,109476,75,5,32,5,26,30,27,28,NORMAL
2019-2-15,República,-23.5436,-46.6434,108797,30,39,58,29,8,10,3,6,REABASTECER
2018-4-6,Ana Rosa,-23.5813,-46.6383,64116,30,52,5,19,20,31,40,15,REABASTECER
2019-2-25,República,-23.5436,-46.6434,108302,14,51,49,17,5,26,11,14,NORMAL
2019-1-26,Tatuapé,-23.5402,-46.5765,70504,62,58,38,12,9,5,34,26,NORMAL
2018-4-29,Ana Rosa,-23.5813,-46.6383,65512,65,48,51,37,9,8,43,11,NORMAL
2019-1-27,Tatuapé,-23.5402,-46.5765,70041,50,56,34,12,5,43,30,21,REABASTECER
2019-1-29,Tatuapé,-23.5402,-46.5765,69680,31,46,23,43,41,36,25,13,NORMAL
2019-3-26,República,-23.5436,-46.6434,110650,63,47,24,7,12,7,13,19,NORMAL
2019-3-28,República,-23.5436,-46.6434,107078,37,28,8,43,5,43,3,15,NORMAL
2018-5-20,Ana Rosa,-23.5813,-46.6383,66908,23,40,26,12,43,23,38,18,NORMAL
2018-5-21,Ana Rosa,-23.5813,-46.6383,65267,12,31,20,7,38,19,35,14,NORMAL
2019-4-8,República,-23.5436,-46.6434,108634,21,40,65,10,6,15,6,16,NORMAL
2018-6-1,Ana Rosa,-23.5813,-46.6383,67097,86,43,16,15,43,41,36,13,NORMAL
2018-6-7,Ana Rosa,-23.5813,-46.6383,65954,25,5,43,38,27,25,8,33,NORMAL
2019-4-19,República,-23.5436,-46.6434,107796,86,47,65,17,43,27,39,12,NORMAL
2019-3-13,Tatuapé,-23.5402,-46.5765,70724,5,48,51,31,38,25,19,7,REABASTECER
2019-4-26,República,-23.5436,-46.6434,110093,17,3,12,37,24,43,13,29,REABASTECER
2018-6-21,Ana Rosa,-23.5813,-46.6383,66170,70,62,21,43,9,23,39,17,NORMAL
2019-5-11,República,-23.5436,-46.6434,108949,51,56,38,23,6,9,34,17,REABASTECER
2018-7-5,Ana Rosa,-23.5813,-46.6383,65566,19,54,50,9,37,21,34,2,NORMAL
2019-5-24,República,-23.5436,-46.6434,107904,6,56,5,22,38,4,18,8,REABASTECER
2019-4-12,Tatuapé,-23.5402,-46.5765,67598,75,35,65,34,38,18,6,36,REABASTECER
2019-4-22,Tatuapé,-23.5402,-46.5765,67751,65,46,55,40,43,41,8,41,NORMAL
2018-7-26,Ana Rosa,-23.5813,-46.6383,67166,78,56,20,5,39,40,28,8,NORMAL
2019-6-6,República,-23.5436,-46.6434,108104,58,47,56,30,35,34,15,43,NORMAL
2018-7-29,Ana Rosa,-23.5813,-46.6383,65305,45,40,0,37,31,37,17,38,NORMAL
2019-4-29,Tatuapé,-23.5402,-46.5765,68409,74,56,2,19,12,20,25,13,REABASTECER
2019-6-19,República,-23.5436,-46.6434,107583,86,36,31,27,24,38,40,30,NORMAL
2019-5-21,Tatuapé,-23.5402,-46.5765,69202,29,28,40,25,17,31,30,41,NORMAL
2019-7-4,República,-23.5436,-46.6434,110123,32,14,53,18,16,32,33,14,NORMAL
2019-5-25,Tatuapé,-23.5402,-46.5765,70908,77,65,15,13,43,26,18,24,NORMAL
2019-6-20,Tatuapé,-23.5402,-46.5765,70874,86,48,30,24,19,31,15,9,NORMAL
2019-6-21,Tatuapé,-23.5402,-46.5765,67922,77,46,24,20,15,26,11,3,NORMAL
2019-6-28,Tatuapé,-23.5402,-46.5765,69412,0,63,35,9,31,8,25,19,NORMAL
2019-8-15,República,-23.5436,-46.6434,110980,45,65,37,11,6,23,33,5,REABASTECER
2019-8-21,República,-23.5436,-46.6434,108542,63,31,65,30,26,39,11,21,NORMAL
2019-8-27,República,-23.5436,-46.6434,110960,3,53,30,15,3,24,26,40,NORMAL
2019-7-15,Tatuapé,-23.5402,-46.5765,67993,21,41,51,34,12,37,43,40,NORMAL
2019-7-16,Tatuapé,-23.5402,-46.5765,69305,10,34,42,29,10,32,38,36,REABASTECER
2019-8-29,República,-23.5436,-46.6434,107365,79,40,15,9,37,17,19,31,NORMAL
2018-10-29,Ana Rosa,-23.5813,-46.6383,67028,73,33,26,10,43,31,43,18,NORMAL
2019-7-28,Tatuapé,-23.5402,-46.5765,70236,64,32,15,32,9,9,37,31,NORMAL
2019-7-29,Tatuapé,-23.5402,-46.5765,67361,56,23,9,26,6,6,34,26,NORMAL
2019-8-1,Tatuapé,-23.5402,-46.5765,67107,37,8,57,20,38,43,27,18,REABASTECER
2019-9-17,República,-23.5436,-46.6434,109343,86,62,16,15,3,38,35,6,NORMAL
2019-9-18,República,-23.5436,-46.6434,108428,76,55,7,12,43,35,33,43,REABASTECER
2019-8-7,Tatuapé,-23.5402,-46.5765,67100,70,42,17,43,12,17,4,39,REABASTECER
2018-11-15,Ana Rosa,-23.5813,-46.6383,64735,4,8,55,41,19,28,30,43,REABASTECER
2018-11-17,Ana Rosa,-23.5813,-46.6383,66455,78,58,43,37,8,20,23,36,NORMAL
2018-11-18,Ana Rosa,-23.5813,-46.6383,66079,66,51,33,36,4,19,20,32,REABASTECER
2018-11-21,Ana Rosa,-23.5813,-46.6383,65090,30,43,9,24,38,12,12,22,NORMAL
2019-9-3,Tatuapé,-23.5402,-46.5765,68249,2,4,49,34,30,17,23,26,NORMAL
2019-10-16,República,-23.5436,-46.6434,108530,67,16,30,38,12,8,13,16,NORMAL
2018-12-14,Ana Rosa,-23.5813,-46.6383,64936,66,44,40,10,18,34,12,16,NORMAL
2019-9-11,Tatuapé,-23.5402,-46.5765,68667,15,29,65,18,4,43,34,35,REABASTECER
2019-10-26,República,-23.5436,-46.6434,107950,52,21,29,3,23,31,16,21,NORMAL
2018-12-26,Ana Rosa,-23.5813,-46.6383,65014,47,45,23,24,6,34,7,9,REABASTECER
2019-9-22,Tatuapé,-23.5402,-46.5765,68146,8,8,55,30,40,18,25,29,NORMAL
2019-9-23,Tatuapé,-23.5402,-46.5765,69495,86,65,45,24,38,12,21,26,NORMAL
2019-11-6,República,-23.5436,-46.6434,108176,48,33,24,14,30,10,22,19,NORMAL
2018-12-29,Ana Rosa,-23.5813,-46.6383,63960,11,29,5,9,35,25,39,39,REABASTECER
2019-1-17,Ana Rosa,-23.5813,-46.6383,67119,78,45,21,43,8,43,11,8,NORMAL
2019-10-13,Tatuapé,-23.5402,-46.5765,70883,61,65,37,38,35,6,30,37,REABASTECER
2019-10-25,Tatuapé,-23.5402,-46.5765,69567,26,61,30,42,28,15,31,33,NORMAL
2019-12-19,República,-23.5436,-46.6434,108028,76,56,33,26,40,11,25,12,NORMAL
2019-11-9,Tatuapé,-23.5402,-46.5765,67825,69,36,65,31,25,22,16,23,NORMAL
2019-11-17,Tatuapé,-23.5402,-46.5765,67452,75,55,9,8,39,35,23,31,NORMAL
2019-2-24,Ana Rosa,-23.5813,-46.6383,66375,69,13,45,17,33,18,40,32,NORMAL
2019-11-19,Tatuapé,-23.5402,-46.5765,69702,52,41,56,43,33,30,14,22,NORMAL
2019-3-5,Ana Rosa,-23.5813,-46.6383,64901,54,13,36,20,33,24,43,40,NORMAL
2019-3-8,Ana Rosa,-23.5813,-46.6383,63921,27,56,15,16,24,17,26,26,NORMAL
2018-1-17,Higienópolis-Mackenzie,-23.5488,-46.6519,90154,12,31,17,35,20,35,24,18,REABASTECER
2018-1-21,Higienópolis-Mackenzie,-23.5488,-46.6519,91119,51,6,48,22,4,19,10,43,REABASTECER
2019-3-20,Ana Rosa,-23.5813,-46.6383,63757,86,56,65,21,18,38,16,17,NORMAL
2019-3-21,Ana Rosa,-23.5813,-46.6383,65607,79,51,59,16,12,38,10,14,NORMAL
2019-12-17,Tatuapé,-23.5402,-46.5765,67985,35,49,57,36,2,31,27,41,REABASTECER
2019-4-11,Ana Rosa,-23.5813,-46.6383,64407,50,65,54,17,20,30,10,22,NORMAL
2018-2-30,Higienópolis-Mackenzie,-23.5488,-46.6519,90563,9,34,52,37,37,22,20,16,REABASTECER
2018-1-19,República,-23.5436,-46.6434,107694,6,14,12,34,15,35,11,17,NORMAL
2019-4-26,Ana Rosa,-23.5813,-46.6383,64512,73,41,65,10,11,33,43,6,NORMAL
2019-4-29,Ana Rosa,-23.5813,-46.6383,65286,48,22,41,38,43,22,28,35,NORMAL
2018-3-16,Higienópolis-Mackenzie,-23.5488,-46.6519,90556,29,57,1,34,7,5,41,33,REABASTECER
2019-5-17,Ana Rosa,-23.5813,-46.6383,63819,55,48,46,25,14,24,37,40,NORMAL
2019-5-21,Ana Rosa,-23.5813,-46.6383,65035,17,28,22,10,43,8,27,24,NORMAL
2018-3-30,Higienópolis-Mackenzie,-23.5488,-46.6519,90559,55,41,36,33,33,22,22,20,NORMAL
2018-4-4,Higienópolis-Mackenzie,-23.5488,-46.6519,93304,14,13,18,22,21,10,6,1,REABASTECER
2019-6-9,Ana Rosa,-23.5813,-46.6383,65412,24,57,33,42,12,38,37,33,NORMAL
2018-3-8,República,-23.5436,-46.6434,107074,42,21,16,5,25,9,33,31,NORMAL
2018-3-13,República,-23.5436,-46.6434,110677,74,55,49,30,5,31,15,9,NORMAL
2018-4-27,Higienópolis-Mackenzie,-23.5488,-46.6519,93566,41,59,1,10,6,39,26,37,NORMAL
2018-4-3,República,-23.5436,-46.6434,108824,59,8,32,10,12,15,16,18,REABASTECER
2019-7-13,Ana Rosa,-23.5813,-46.6383,66103,37,9,45,18,1,35,24,30,NORMAL
2018-5-24,Higienópolis-Mackenzie,-23.5488,-46.6519,93201,33,18,58,9,25,31,6,6,NORMAL
2019-7-22,Ana Rosa,-23.5813,-46.6383,64843,28,24,53,27,4,1,29,31,REABASTECER
2018-6-1,Higienópolis-Mackenzie,-23.5488,-46.6519,92146,55,43,8,28,37,6,19,24,REABASTECER
2018-6-6,Higienópolis-Mackenzie,-23.5488,-46.6519,90335,86,14,36,14,18,28,43,7,NORMAL
2018-6-15,Higienópolis-Mackenzie,-23.5488,-46.6519,91465,86,21,37,22,17,5,12,20,NORMAL
2018-5-6,República,-23.5436,-46.6434,109015,86,57,7,37,14,10,28,14,NORMAL
2018-6-26,Higienópolis-Mackenzie,-23.5488,-46.6519,90838,70,22,32,26,11,10,15,14,NORMAL
2018-5-24,República,-23.5436,-46.6434,109084,74,24,13,21,25,43,10,23,NORMAL
2018-6-3,República,-23.5436,-46.6434,108901,68,47,21,36,36,19,19,36,NORMAL
2018-7-17,Higienópolis-Mackenzie,-23.5488,-46.6519,92511,24,20,26,43,21,33,19,13,NORMAL
2018-6-10,República,-23.5436,-46.6434,110444,86,65,38,15,10,38,35,6,NORMAL
2019-9-24,Ana Rosa,-23.5813,-46.6383,65471,62,14,2,14,18,25,7,23,REABASTECER
2018-8-4,Higienópolis-Mackenzie,-23.5488,-46.6519,91660,19,42,46,2,38,26,40,31,NORMAL
2018-8-6,Higienópolis-Mackenzie,-23.5488,-46.6519,89931,86,22,30,37,33,18,31,24,NORMAL
2018-8-10,Higienópolis-Mackenzie,-23.5488,-46.6519,90586,49,65,1,26,19,43,18,7,REABASTECER
2018-6-30,República,-23.5436,-46.6434,108373,58,55,37,9,16,19,40,11,NORMAL
2018-8-14,Higienópolis-Mackenzie,-23.5488,-46.6519,93569,10,46,46,13,4,37,43,35,NORMAL
2018-7-2,República,-23.5436,-46.6434,110583,38,43,21,4,10,10,28,6,NORMAL
2018-7-13,República,-23.5436,-46.6434,108521,11,45,15,10,4,17,22,6,REABASTECER
2019-10-25,Ana Rosa,-23.5813,-46.6383,64581,21,18,38,12,30,16,14,17,NORMAL
2019-10-30,Ana Rosa,-23.5813,-46.6383,65466,59,43,65,36,7,39,32,33,NORMAL
2018-9-8,Higienópolis-Mackenzie,-23.5488,-46.6519,91635,46,36,8,36,36,42,39,24,NORMAL
2018-9-21,Higienópolis-Mackenzie,-23.5488,-46.6519,89965,76,23,48,37,28,30,25,15,NORMAL
2018-10-1,Higienópolis-Mackenzie,-23.5488,-46.6519,91936,65,24,40,39,26,38,29,24,NORMAL
2019-12-12,Ana Rosa,-23.5813,-46.6383,65519,14,49,14,35,2,43,25,36,NORMAL
2018-9-16,República,-23.5436,-46.6434,108188,86,13,33,43,15,26,35,35,NORMAL
2018-9-22,República,-23.5436,-46.6434,108290,31,51,65,22,40,10,14,17,NORMAL
2018-11-8,Higienópolis-Mackenzie,-23.5488,-46.6519,92475,48,65,48,20,5,15,7,13,NORMAL
2018-11-10,Higienópolis-Mackenzie,-23.5488,-46.6519,90418,33,51,30,14,39,10,43,6,NORMAL
2018-11-19,Higienópolis-Mackenzie,-23.5488,-46.6519,92858,29,44,30,32,43,30,3,12,NORMAL
2018-10-9,República,-23.5436,-46.6434,107940,33,8,8,9,9,43,35,38,NORMAL
2018-10-11,República,-23.5436,-46.6434,109842,13,57,58,7,43,38,26,33,NORMAL
2018-11-28,Higienópolis-Mackenzie,-23.5488,-46.6519,91866,30,56,28,3,7,39,16,25,REABASTECER
2018-12-2,Higienópolis-Mackenzie,-23.5488,-46.6519,91112,86,23,65,34,38,22,43,7,NORMAL
2018-10-20,República,-23.5436,-46.6434,107557,13,3,58,21,11,43,36,39,REABASTECER
2018-10-27,República,-23.5436,-46.6434,108271,43,27,3,40,29,23,12,12,REABASTECER
2018-2-7,São Joaquim,-23.5618,-46.6389,33727,76,36,59,17,23,14,29,41,NORMAL
2018-12-13,Higienópolis-Mackenzie,-23.5488,-46.6519,89596,67,21,61,3,25,32,35,7,NORMAL
2018-11-3,República,-23.5436,-46.6434,107473,71,63,28,22,4,10,29,30,REABASTECER
2018-12-19,Higienópolis-Mackenzie,-23.5488,-46.6519,90587,6,47,22,22,43,14,11,26,REABASTECER
2018-11-8,República,-23.5436,-46.6434,109380,28,30,52,7,25,41,11,11,NORMAL
2018-2-23,São Joaquim,-23.5618,-46.6389,36499,6,14,7,16,7,38,9,21,REABASTECER
2018-3-8,São Joaquim,-23.5618,-46.6389,36245,45,37,43,28,28,43,27,6,REABASTECER
2018-3-19,São Joaquim,-23.5618,-46.6389,32756,25,33,28,29,34,6,26,43,REABASTECER
2018-12-14,República,-23.5436,-46.6434,109972,8,11,53,26,37,37,26,37,REABASTECER
2019-2-2,Higienópolis-Mackenzie,-23.5488,-46.6519,89985,12,47,55,38,28,7,5,26,REABASTECER
2018-12-22,República,-23.5436,-46.6434,110458,13,30,6,43,11,13,35,6,NORMAL
2018-12-25,República,-23.5436,-46.6434,109518,73,12,52,27,39,6,22,31,NORMAL
2018-12-29,República,-23.5436,-46.6434,110997,39,57,28,14,23,36,4,17,NORMAL
2019-1-1,República,-23.5436,-46.6434,107137,18,48,14,11,14,27,41,7,NORMAL
2019-2-22,Higienópolis-Mackenzie,-23.5488,-46.6519,92483,86,48,51,12,31,20,13,37,NORMAL
2019-1-18,República,-23.5436,-46.6434,110620,26,17,36,37,39,12,18,22,NORMAL
2018-5-5,São Joaquim,-23.5618,-46.6389,33934,1,8,65,25,24,15,24,29,REABASTECER
2019-3-11,Higienópolis-Mackenzie,-23.5488,-46.6519,91797,73,38,60,40,39,5,25,6,NORMAL
2019-3-16,Higienópolis-Mackenzie,-23.5488,-46.6519,91944,26,5,31,22,15,29,10,22,NORMAL
2018-5-14,São Joaquim,-23.5618,-46.6389,36063,86,20,6,10,26,18,36,41,REABASTECER
2019-3-19,Higienópolis-Mackenzie,-23.5488,-46.6519,93066,86,57,10,12,6,22,38,7,REABASTECER
2019-2-4,República,-23.5436,-46.6434,109084,41,52,65,29,8,10,4,7,REABASTECER
2018-5-16,São Joaquim,-23.5618,-46.6389,33847,61,9,56,5,17,14,25,35,REABASTECER
2019-2-12,República,-23.5436,-46.6434,110552,60,58,16,41,19,21,15,18,NORMAL
2019-3-28,Higienópolis-Mackenzie,-23.5488,-46.6519,93324,75,65,15,33,16,37,3,20,REABASTECER
2019-4-11,Higienópolis-Mackenzie,-23.5488,-46.6519,93312,25,35,49,9,9,43,34,6,REABASTECER
2019-2-27,República,-23.5436,-46.6434,110755,86,43,34,12,41,18,43,5,REABASTECER
2019-4-13,Higienópolis-Mackenzie,-23.5488,-46.6519,91417,9,18,31,43,43,38,25,39,REABASTECER
2019-2-28,República,-23.5436,-46.6434,107449,79,38,30,10,35,14,38,43,NORMAL
2019-2-29,República,-23.5436,-46.6434,108108,68,30,22,5,31,11,33,41,REABASTECER
2019-4-15,Higienópolis-Mackenzie,-23.5488,-46.6519,89935,73,9,20,35,37,34,15,30,REABASTECER
2018-6-17,São Joaquim,-23.5618,-46.6389,36087,8,65,44,8,22,15,34,12,REABASTECER
2019-3-6,República,-23.5436,-46.6434,109132,6,55,33,21,6,33,43,8,NORMAL
2019-4-24,Higienópolis-Mackenzie,-23.5488,-46.6519,92980,62,15,34,7,43,10,26,31,NORMAL
2018-6-23,São Joaquim,-23.5618,-46.6389,33328,42,20,1,42,40,36,14,30,NORMAL
2018-6-26,São Joaquim,-23.5618,-46.6389,35494,9,65,54,35,33,22,4,23,REABASTECER
2019-3-15,República,-23.5436,-46.6434,108087,86,54,34,39,11,43,10,20,NORMAL
2019-5-8,Higienópolis-Mackenzie,-23.5488,-46.6519,92165,19,7,65,4,22,16,26,10,NORMAL
2018-7-12,São Joaquim,-23.5618,-46.6389,33094,30,25,17,28,13,6,28,5,NORMAL
2018-7-13,São Joaquim,-23.5618,-46.6389,34756,23,17,8,22,9,43,23,43,NORMAL
2018-8-4,São Joaquim,-23.5618,-46.6389,35922,73,24,65,43,20,17,27,21,NORMAL
